@RELATION Drogoz_Bot

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@data
0, 0, 0, -60, -60, -60, -60, -60, -60, 395.22256, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 194, 24, 395, 0, 0, 0, 5, 0, -43, 8, 4, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -60, -60, -60, -60, -60, -60, 399.4781, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 194, 24, 399, 0, 0, 0, 5, 0, -43, 8, 4, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -60, -60, -60, -60, -60, -60, 403.8655, 161.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 194, 25, 403, 0, 0, 0, 5, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 408.3703, 153.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 194, 25, 408, 0, 0, 0, 5, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, JUMP-ADVANCE
0, 0, 0, 0, -60, 0, -60, -24, -60, 412.97958, 149.33574, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 194, 25, 412, 0, 0, 0, 5, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, JUMP-ADVANCE
0, 0, 0, 0, -60, -24, -60, -24, -60, 417.68182, 148.88538, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 194, 26, 417, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, JUMP-ADVANCE
0, 0, 0, 0, -60, -24, -60, -24, -60, 422.46683, 151.50256, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 194, 26, 422, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 427.32547, 156.72717, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 26, 427, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 432.24966, 164.16809, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 432, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 0, 1, JUMP-ADVANCE
0, -24, -24, -60, -60, -60, -60, -60, -60, 437.2322, 173.49287, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 437, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 442.26666, 175.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 193, 27, 442, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.0, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 3, 6, 0, 5, 12, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.6, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 3, 6, 0, 5, 12, 12, 2, 0, 0, 0, 0, 3, 1, JUMP-ADVANCE
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.0, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 3, 6, 0, 5, 12, 12, 2, 0, 0, 0, 0, 3, 1, JUMP-ADVANCE
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.6, 161.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 3, 6, 0, 5, 12, 12, 2, 0, 0, 0, 0, 3, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 443.0, 153.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 4, 6, 0, 21, 11, 12, 2, 0, 0, 0, 0, 3, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 443.6, 149.33574, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 443, 0, 0, 4, 6, 0, 21, 11, 12, 2, 0, 0, 0, 0, 4, 1, JUMP-ADVANCE
0, 0, 0, -24, -60, -24, -60, 0, -60, 444.734, 148.88538, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 444, 0, 0, 4, 6, 0, 21, 11, 12, 2, 0, 0, 0, 0, 4, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 446.34326, 151.50256, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 446, 0, 0, 4, 6, 0, 21, 11, 12, 2, 0, 0, 0, 0, 4, 1, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 448.3755, 156.72717, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 28, 448, 0, 0, 4, 6, 0, 21, 15, 13, 1, 0, 0, 0, 0, 4, 1, AVANZA
