@RELATION P1BotAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@data
0, 0, 0, -60, -60, -60, -60, -60, -60, 403.8655, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 25, 403, 0, 0, 0, 6, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -60, -60, -60, -60, -60, -60, 408.3703, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 25, 408, 0, 0, 0, 6, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -60, -60, -60, -60, -60, -60, 412.97958, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 25, 412, 0, 0, 0, 6, 0, -43, 8, 6, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, -24, -60, -60, -60, -60, -60, -60, 417.68182, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 26, 417, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, JUMP-ADVANCE
0, 0, -24, -60, -60, -60, -60, -60, -60, 422.46683, 161.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 26, 422, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 427.32547, 153.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 26, 427, 0, 0, 0, 6, 0, -43, 11, 9, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 432.24966, 149.33574, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 432, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 0, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 437.2322, 148.88538, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 437, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 442.26666, 151.50256, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 442, 0, 0, 2, 6, 0, -11, 13, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 447.34732, 156.72717, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 193, 27, 447, 0, 0, 4, 6, 0, 21, 11, 12, 2, 0, 0, 0, 0, 2, 1, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 452.46912, 159.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 193, 28, 452, 0, 0, 4, 6, 0, 21, 15, 13, 1, 0, 0, 0, 0, 4, 1, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 457.6275, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 28, 457, 0, 0, 4, 6, 0, 21, 15, 13, 1, 0, 0, 0, 0, 4, 1, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 462.81848, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 28, 462, 0, 0, 6, 6, 0, 53, 13, 13, 1, 0, 0, 0, 0, 4, 1, AVANZA
0, 0, 0, 0, -60, 0, -60, 0, 0, 468.03845, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 29, 468, 0, 0, 6, 7, 0, 53, 16, 14, 1, 0, 0, 0, 0, 6, 1, AVANZA
0, 0, 0, 0, -60, 0, -60, 0, 0, 473.2842, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 193, 29, 473, 0, 0, 6, 7, 0, 53, 16, 14, 1, 0, 0, 0, 0, 6, 1, AVANZA
0, 0, 0, 0, -60, 0, -60, 0, 0, 478.55295, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 192, 29, 478, 0, 0, 8, 7, 0, 85, 14, 14, 1, 0, 0, 0, 0, 6, 1, AVANZA
0, 0, 0, 0, -60, 0, 0, 0, 0, 483.84213, 159.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 192, 30, 483, 0, 0, 8, 7, 0, 85, 16, 15, 1, 0, 0, 0, 0, 8, 1, AVANZA
0, 0, 0, -60, -60, 0, 0, 0, 0, 489.1495, 161.38539, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 192, 30, 489, 0, 0, 8, 7, 0, 85, 16, 15, 1, 0, 0, 0, 0, 8, 1, AVANZA
0, 0, 0, -60, -60, 0, 0, 0, 0, 494.47305, 166.41298, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 30, 494, 0, 0, 8, 7, 0, 85, 16, 15, 1, 0, 0, 0, 0, 8, 1, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 499.811, 173.68642, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 31, 499, 0, 0, 8, 7, 0, 85, 16, 16, 1, 0, 0, 0, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 505.1618, 175.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 192, 31, 505, 0, 0, 8, 7, 0, 85, 16, 16, 1, 0, 0, 0, 0, 8, 1, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 510.52402, 175.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 192, 31, 510, 0, 0, 8, 7, 0, 85, 16, 16, 2, 0, 0, 0, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 515.89636, 161.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 32, 515, 0, 0, 8, 7, 0, 85, 16, 17, 2, 0, 0, 0, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 521.2778, 148.4, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 32, 521, 0, 0, 8, 7, 0, 85, 16, 17, 2, 0, 0, 4, 0, 8, 1, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 526.66724, 137.0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 32, 526, 0, 0, 8, 7, 0, 85, 16, 17, 2, 0, 0, 4, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 532.06384, 127.5, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 33, 532, 0, 0, 8, 7, 0, 85, 19, 17, 2, 2, 0, 6, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 537.4668, 119.9, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 33, 537, 0, 0, 8, 7, 0, 85, 19, 17, 2, 2, 0, 6, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 542.8754, 116.44, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 33, 542, 0, 0, 8, 7, 0, 85, 19, 17, 2, 2, 0, 6, 0, 8, 1, JUMP-ADVANCE
-24, 0, 0, 0, 0, 0, 0, 0, 0, 548.2891, 116.499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 34, 548, 0, 0, 8, 8, 0, 85, 22, 18, 2, 4, 0, 8, 0, 8, 1, AVANZA
-24, 0, 0, 0, 0, 0, 0, 0, 0, 553.70734, 119.54915, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 192, 34, 553, 0, 0, 8, 8, 0, 85, 22, 18, 2, 4, 0, 8, 0, 8, 1, JUMP-ADVANCE
-24, 0, 0, 0, 0, 0, 0, 0, 0, 555.0, 125.14178, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 555, 0, 0, 8, 8, 0, 85, 21, 18, 2, 4, 0, 8, 0, 8, 1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 555.6, 132.89551, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 555, 0, 0, 8, 8, 0, 85, 21, 18, 2, 4, 0, 6, 0, 6, -1, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 555.0, 142.48618, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 555, 0, 0, 8, 8, 0, 85, 21, 18, 2, 4, 0, 6, 0, 6, -1, JUMP-ADVANCE
0, 0, 0, 0, 0, 0, 0, 0, 0, 555.6, 153.63824, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 555, 0, 0, 8, 8, 0, 85, 22, 18, 2, 4, 0, 6, 0, 6, -1, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 556.73395, 166.11751, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 556, 0, 0, 8, 8, 0, 85, 22, 18, 2, 4, 0, 4, 0, 4, -3, AVANZA
0, 0, 0, 0, -24, 0, -24, 0, 0, 558.3432, 179.72488, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 34, 558, 0, 0, 9, 8, 0, 101, 17, 18, 2, 4, 0, 4, 0, 4, -3, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 560.3754, 194.29115, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 35, 560, 0, 0, 10, 8, 0, 117, 19, 18, 2, 4, 0, 4, 0, 5, -3, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 562.7841, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 191, 35, 562, 0, 0, 10, 8, 0, 117, 19, 18, 2, 2, 0, 2, 0, 4, -5, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 565.52783, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 35, 565, 0, 0, 10, 8, 0, 117, 19, 18, 2, 2, 0, 2, 0, 4, -5, AVANZA
0, 0, 0, -24, -60, 0, -60, 80, -60, 568.56976, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 35, 568, 0, 0, 10, 8, 0, 117, 19, 18, 2, 2, 0, 2, 0, 4, -5, AVANZA
0, 0, 0, -24, -60, 0, -60, 80, -60, 571.8771, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 35, 571, 0, 0, 10, 8, 0, 117, 19, 18, 2, 0, 0, 0, 0, 2, -7, AVANZA
0, 0, 0, -24, -60, 0, -60, 80, -60, 575.4206, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 35, 575, 0, 0, 12, 8, 0, 149, 17, 18, 2, 0, 0, 0, 0, 2, -7, AVANZA
0, 0, 0, 0, -60, 80, -60, 0, -60, 579.1743, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 36, 579, 0, 0, 12, 8, 0, 149, 20, 20, 2, 0, 0, 0, 0, 4, -7, AVANZA
0, 0, 0, 0, -60, 80, -60, 0, -60, 583.1151, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 191, 36, 583, 0, 0, 12, 9, 0, 149, 20, 20, 2, 0, 0, 0, 0, 4, -7, JUMP-ADVANCE
0, 0, 0, 0, -60, 80, -60, 0, -60, 587.2224, 193.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 191, 36, 587, 0, 0, 12, 9, 0, 149, 20, 20, 2, 0, 0, 0, 0, 4, -7, AVANZA
0, 0, 0, 0, 0, 0, 80, 0, 0, 591.4779, 180.4, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 36, 591, 0, 0, 14, 9, 0, 181, 19, 22, 2, 0, 0, 0, 0, 4, -7, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 595.8653, 172.095, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 37, 595, 0, 0, 14, 9, 0, 181, 27, 23, 2, 0, 0, 0, 0, 6, -7, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 600.3701, 168.03575, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 37, 600, 0, 0, 14, 9, 0, 181, 27, 23, 2, 0, 0, 0, 0, 6, -7, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, 0, 604.9794, 167.58539, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 37, 604, 0, 0, 14, 9, 0, 181, 27, 23, 2, 0, 0, 1, 0, 6, -7, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, -24, 609.68164, 170.20258, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 38, 609, 0, 0, 14, 9, 0, 181, 31, 24, 2, 0, 0, 2, 0, 6, -7, AVANZA
0, 0, 0, 0, 0, 0, 0, 0, -24, 614.4666, 175.42719, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 38, 614, 0, 0, 15, 9, 0, 197, 30, 24, 2, 0, 0, 2, 0, 6, -7, AVANZA
0, 0, 0, 0, 0, 0, -24, -24, -60, 619.32526, 182.8681, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 38, 619, 0, 0, 15, 9, 0, 197, 26, 24, 2, 0, 0, 2, 0, 7, -7, AVANZA
0, 0, -24, -24, -60, -60, -60, -60, -60, 624.24945, 192.19289, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 624, 0, 0, 18, 9, 0, 245, 22, 24, 2, 0, 0, 2, 0, 7, -7, JUMP-ADVANCE
0, 0, -24, -24, -60, -60, -60, -60, -60, 629.232, 203.11896, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 629, 0, 0, 18, 9, 0, 245, 22, 24, 2, 0, 0, 2, 0, 10, -7, JUMP-ADVANCE
0, -24, -60, -60, 0, -60, 0, -60, 0, 634.2665, 215.40611, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 634, 0, 0, 18, 9, 0, 245, 22, 18, 3, 1, 0, 4, 0, 10, -7, AVANZA
0, -24, -60, -60, 0, -60, 0, -60, 0, 635.0, 223.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 190, 39, 635, 0, 0, 18, 9, 0, 245, 22, 18, 3, 2, 0, 4, 0, 10, -7, JUMP-ADVANCE
0, -24, -60, -60, 0, -60, 0, -60, 0, 635.6, 223.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 190, 39, 635, 0, 0, 18, 9, 0, 245, 22, 18, 3, 2, 0, 4, 0, 10, -7, JUMP-ADVANCE
0, -24, -60, -60, 0, -60, 0, -60, 0, 635.0, 209.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 635, 0, 0, 18, 9, 0, 245, 22, 18, 3, 2, 0, 4, 0, 10, -7, AVANZA
0, 0, -24, -24, -60, -60, -60, -60, -60, 635.6, 201.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 635, 0, 0, 18, 10, 0, 245, 22, 24, 3, 2, 0, 6, 0, 10, -7, AVANZA
0, 0, -24, -24, -60, -60, -60, -60, -60, 636.73395, 197.33574, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 190, 39, 636, 0, 0, 18, 10, 0, 245, 22, 24, 3, 2, 0, 6, 0, 10, -7, AVANZA
0, 0, -24, -24, -60, -60, -60, -60, -60, 638.3432, 196.88538, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 39, 638, 0, 0, 18, 10, 0, 245, 22, 24, 3, 3, 0, 3, 0, 9, -8, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 640.3754, 199.50256, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 640, 0, 0, 18, 10, 0, 245, 22, 25, 3, 2, 0, 2, 0, 8, -9, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 642.7841, 204.72717, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 642, 0, 0, 18, 10, 0, 245, 22, 25, 3, 2, 0, 2, 0, 8, -9, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 645.52783, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 189, 40, 645, 0, 0, 18, 10, 0, 245, 22, 25, 3, 2, 0, 2, 0, 8, -9, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 648.56976, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 189, 40, 648, 0, 0, 18, 10, 0, 245, 22, 25, 3, 4, 0, 4, 0, 8, -9, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 651.8771, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 189, 40, 651, 0, 0, 18, 10, 0, 245, 22, 25, 3, 4, 0, 4, 0, 8, -9, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 651.0, 193.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 651, 0, 0, 18, 10, 0, 245, 22, 25, 3, 2, 0, 2, 0, 6, -11, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 651.6, 185.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 651, 0, 0, 18, 10, 0, 245, 26, 25, 3, 2, 0, 2, 0, 6, -11, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 652.73395, 181.33574, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 652, 0, 0, 18, 10, 0, 245, 26, 25, 3, 2, 0, 2, 0, 6, -11, AVANZA
0, 0, 0, -24, -60, 0, -60, 0, -60, 654.3432, 180.88538, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 40, 654, 0, 0, 18, 10, 0, 245, 26, 25, 3, 3, 0, 3, 0, 6, -11, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 656.3754, 183.50256, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 41, 656, 0, 0, 18, 10, 0, 245, 26, 25, 3, 1, 0, 1, 0, 4, -13, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 658.7841, 188.72717, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 189, 41, 658, 0, 0, 18, 10, 0, 245, 26, 25, 3, 4, 0, 4, 0, 4, -13, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 661.52783, 191.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 189, 41, 661, 0, 0, 18, 10, 0, 245, 26, 25, 3, 4, 0, 4, 0, 4, -13, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 664.56976, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 189, 41, 664, 0, 0, 18, 11, 0, 245, 26, 25, 3, 4, 0, 4, 0, 4, -13, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 667.8771, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 189, 41, 667, 0, 0, 18, 11, 0, 245, 26, 25, 3, 4, 0, 4, 0, 4, -13, AVANZA
0, 0, 0, 0, -60, 0, -60, -24, -60, 671.4206, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 188, 41, 671, 0, 0, 20, 11, 0, 277, 24, 25, 3, 3, 0, 3, 0, 3, -14, AVANZA
0, 0, 0, 0, -60, -24, -60, 0, -60, 675.1743, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 188, 42, 675, 0, 0, 20, 11, 0, 277, 24, 25, 2, 3, 0, 3, 0, 5, -14, AVANZA
0, 0, -24, -60, -60, -60, -60, -60, -60, 679.1151, 194.30157, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 188, 42, 679, 0, 0, 20, 11, 0, 277, 20, 25, 2, 0, 0, 0, 0, 2, -17, JUMP-ADVANCE
0, 0, -24, -60, -60, -60, -60, -60, -60, 683.2224, 200.10791, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 188, 42, 683, 0, 0, 20, 11, 0, 277, 20, 25, 2, 0, 0, 0, 0, 2, -17, AVANZA
0, 0, -24, -60, -60, -60, -60, -60, -60, 687.4779, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 188, 42, 687, 0, 0, 21, 11, 0, 293, 19, 25, 2, 0, 0, 0, 0, 2, -17, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 691.8653, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 188, 43, 691, 0, 0, 21, 11, 0, 293, 19, 25, 2, 0, 0, 0, 0, 3, -17, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 696.3701, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 188, 43, 696, 0, 0, 21, 11, 0, 293, 19, 25, 2, 0, 0, 0, 0, 3, -17, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 699.0, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 22, 11, 0, 309, 18, 25, 2, 0, 0, 0, 0, 3, -17, JUMP-ADVANCE
0, -24, 0, -60, -60, -60, -60, -60, -60, 699.6, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 22, 11, 0, 309, 18, 25, 2, 0, 0, 0, 0, 4, -17, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 699.0, 207.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 22, 11, 0, 309, 18, 25, 2, 0, 0, 0, 0, 4, -17, AVANZA
0, -24, 0, -60, -60, -60, -60, -60, -60, 699.6, 193.7, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 23, 11, 0, 325, 17, 25, 2, 0, 0, 0, 0, 4, -17, JUMP-ADVANCE
0, 0, 0, -24, -60, 0, -60, -24, -60, 699.0, 185.39499, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 24, 11, 0, 341, 20, 25, 2, 0, 0, 0, 0, 5, -17, AVANZA
0, 0, 0, -24, -60, 0, -60, -24, -60, 699.6, 184.0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 188, 43, 699, 0, 0, 24, 11, 0, 341, 20, 24, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, -24, -60, 0, -60, -24, -60, 700.73395, 187.0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 188, 43, 700, 0, 0, 24, 12, 0, 341, 20, 24, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, -24, -60, 0, -60, -24, -60, 702.3432, 191.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 188, 43, 702, 0, 0, 24, 12, 0, 341, 20, 24, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 704.3754, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 704, 0, 0, 24, 12, 0, 341, 20, 22, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 706.7841, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 706, 0, 0, 24, 12, 0, 341, 20, 22, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 709.52783, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 709, 0, 0, 24, 12, 0, 341, 20, 22, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 712.56976, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 712, 0, 0, 24, 12, 0, 341, 20, 22, 2, 0, 0, 0, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 715.8771, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 715, 0, 0, 24, 12, 0, 341, 20, 22, 2, 2, 0, 2, 0, 6, -17, AVANZA
0, 0, 0, 0, -60, -24, -60, -24, -60, 719.4206, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 44, 719, 0, 0, 26, 12, 0, 373, 18, 22, 2, 2, 0, 2, 0, 6, -17, AVANZA
0, 0, 0, -24, -60, -24, -60, 0, -60, 723.1743, 191.0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 187, 45, 723, 0, 0, 26, 12, 0, 373, 18, 19, 2, 2, 0, 2, 0, 8, -17, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 727.1151, 192.51233, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 187, 45, 727, 0, 0, 26, 12, 0, 373, 14, 19, 2, 2, 0, 2, 0, 8, -17, JUMP-ADVANCE
0, -24, -24, -60, -60, -60, -60, -60, -60, 731.2224, 196.7978, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 187, 45, 731, 0, 0, 26, 12, 0, 373, 14, 19, 2, 3, 0, 5, 0, 8, -17, JUMP-ADVANCE
0, -24, -24, -60, -60, -60, -60, -60, -60, 731.0, 203.44046, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 187, 45, 731, 0, 0, 28, 12, 0, 405, 12, 19, 2, 3, 0, 6, 0, 8, -17, AVANZA
0, -24, -24, -60, -60, -60, -60, -60, -60, 731.6, 207.0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 187, 45, 731, 0, 0, 28, 12, 0, 405, 12, 19, 2, 1, 0, 4, 0, 8, -19, AVANZA
